CO,Alcohol,CO2,Tolueno,NH4,Acetona,CA
5.32856873279815,2.775960321487866,403.74796450308173,445.12039710059224,36.35549391236136,8.485582274961141,1
62.46141364046694,15.713146356717115,407.5137012490793,9.900860258669423,12.172574560946085,2.0003886402719817,0
61.302774819809386,11.000204222655897,1414.055720731777,12.311659743470504,23.45888097895096,9.46015471883603,1
7200.044152774763,8.123842619532459,432.1688082139884,11.659394715054423,10.94633891793805,16.640280327460733,1
21.13623902233343,229.16523474347593,416.2023149672106,2.604376417992178,48.50798688413048,16.699581871198067,1
31.21619145004607,16.652996812992175,418.12131680530314,86.63696615914202,38.49526098393863,295.7745325479544,1
49.61385821566776,16.4057264328874,445.2809500865918,15.293941482941754,7.962495243035915,9.626158151923201,0
14.519027208134553,660.0919412869154,447.74509296136904,4.478550352898751,8.487644684322952,3.277167696788994,1
30.176609928619285,6.0828640709995465,448.8833699473857,295.9153922147224,44.9849199369129,12.85050686580825,1
3.5684654908820965,11.653775201795922,413.37309626418033,19.333034908435383,21.090801459369615,8.825477397052266,0
73.40686856778414,6.6527116979292025,436.3526734387022,4.976150536630437,17.276553729101114,2.622712200342814,0
69.91539951104501,4.19478413299608,425.70979038037797,10.435809536974022,43.263770627596266,86.37663929738288,1
17.35438714597364,9.91894387481092,645.9931159404407,9.32697556963234,52.09912112349812,6.700405956275446,1
6.14445259004184,19.11251006571299,435.2135190258971,18.394155675992987,32.056865178209115,10.585086846566687,0
5.8217621269709525,11.468816775640873,434.4671839796663,5.088185258531088,48.25547649261685,11.694051732733172,0
10.231391029624113,9.938564903986796,409.9178614876391,15.288361877558893,53.39596380828495,19.780907842481284,0
14.78438705465019,19.98967967278029,415.34205042956347,10.647001893432043,53.78247160165029,11.00348002442679,0
46.7483252619059,9.856124504111948,1734.8597362556063,10.309978948370627,46.78042113708547,1.7376034726112866,1
3294.1362023746346,416.0707768475266,633.6887508143018,16.110362586560548,5.377636672172283,19.668324628002754,1
91.96826602510903,4.1731790518862955,437.1045346322588,190.19694268359584,5.030215355107736,14.32047939065436,1
43.23628198660075,13.496378559304032,424.4853883699682,18.867715763950937,43.39211611212938,17.069727879554794,0
28.47159302204101,9.916881830185865,446.581460428274,5.813795119832818,30.50515427337973,8.684730976571975,0
70.86270151824365,2.275997137271239,402.059919138668,15.156036548703888,24.89015473696655,6.261118248923099,0
10.362317968649542,2.785666105518718,407.76913726119574,6.24169351281995,11.110139859508848,7.21976626154569,0
16.44241283254715,6.4244418108567745,420.2327419756982,12.790956056580757,27.82208818076778,16.60267994121366,0
34.65330440205856,19.068015461303983,432.64026645666945,3.7299161868619213,31.933480655086793,10.277017931773926,0
10.817337335468613,12.855225328169755,434.40144327430846,4.619030704300952,9.532496063891408,13.757599912997481,0
99.54839737503639,370.2398913598366,401.2133391171144,11.56728163771148,31.669714025571636,175.18192104663217,1
63.974632590123846,18.848241886516316,435.5638705856081,15.52028479852031,12.055297984682486,12.740389424890434,0
90.0460485070592,11.14145216094382,433.4552857050604,11.924074065701017,45.20997760045614,17.94235711398521,0
51.39170743325968,1.3921364608469218,425.8044248349746,93.91878710938134,38.68373143845032,8.003193322235052,1
82.58236672896672,4.608506662178077,406.2109841942976,2.0578163126742766,359.1947027470009,2.7163541085276366,1
28.206865131622784,18.245109085331475,403.7137159862764,7.498581498344972,29.498530893695317,8.692618539676937,0
16.660463702243348,842.033739654326,428.1440293932218,9.07327167780037,8.342735332744548,19.99884988239981,1
99.84256326606103,17.60853304028408,432.77193832058686,0.5385785505945595,46.24667405824964,12.653090137172988,0
43.06913766662884,15.946781447246067,411.6696003912376,17.245380071755285,55.85019115054517,14.803582092728378,0
39.57253233526799,5.842535948023873,435.87380087011013,6.704036230734703,51.661230906754255,11.013339467556973,0
85.305911799119,11.385891340187568,414.1978560256651,18.13858793058353,32.26585681090877,14.477477509867294,0
68.92911942128616,15.773174357391701,412.4199048844853,14.76462707871396,57.363128856161346,1.0354565945895833,0
76.07825657729173,12.4707872180805,418.5891910807865,4.775582919249568,58.17401714071487,16.78203748192621,0
3.2639549991532615,10.807144173648899,408.79888852063993,14.10821603424828,40.07335814680652,3.5135948861645283,0
50.411672874085546,9.006044870385743,441.3483724857668,8.21124004011664,15.296978490521774,284.8849898683158,1
2926.9387125791777,18.744227415780543,1347.343888286188,12.714978811361231,44.372557554895074,1.525696459603223,1
22.143515664735087,8.266581799757255,401.30521146103234,2.985167613628945,29.07710499694393,10.553101306453934,0
55.94711554076525,155.285307114717,448.2324245005005,3.559157815950298,50.823540951745265,13.687574153140323,1
92.21245933398886,12.595576123263765,426.9981135641294,4.09320955443426,58.1695467897744,5.371537463435121,0
7.840222404568498,1.5662047652768787,449.5926804777111,3.300423405107804,6.383717663373028,9.654228014675535,0
40.233808347772516,6.776855261411139,448.1536881976487,17.497622922919266,55.413914403544766,1.373818384030765,0
66.71529983304735,16.074340160041118,438.2536967472551,16.696412927104085,27.361787845934032,16.591878744346054,0
7817.135120079801,15.502742319856399,417.6803503544869,18.35945315927669,38.354490655004795,15.922313856647998,1
25.620652973020942,5.850064055134848,428.6596181511132,7.133196025207614,21.457689042629887,3.9919900840423694,0
17.950685978950904,232.59927566385684,438.8408188585172,291.546286881754,57.270346567100255,8.768978810221022,1
41.733542051289426,15.459157129182953,442.20124361968794,11.403859235700825,17.18344659753608,14.81031278995891,0
75.36802451538858,7.993602355483162,449.6233859563984,9.39376077069461,5.307802957781139,0.7860248691368366,0
66.54320766927597,2.99100764815513,430.3643513510549,6.659477894939498,29.210858793413376,18.30746760970207,0
6330.186410142384,17.70532474435321,426.5670808253329,141.6147813984226,47.953862582675754,15.97706395253252,1
94.64696290515406,56.13041622500437,406.7174707901311,7.204733444102851,6.365160479718167,19.248951011055098,1
44.39174421144,2.7626714061331206,403.70322869197287,11.758930566414804,59.08416211900823,82.91980648714978,1
27.602134841939982,6.94054633692641,414.15778760989326,4.705626982559934,35.30490703320419,18.903990445133687,0
35.46518401073359,314.38635620640366,418.17525744140386,7.86616435731357,43.87006420763408,6.042613346529402,1
46.07473844956456,5.278431815015298,427.8985109420622,10.566507051817318,7.395166331104061,15.47765620213352,0
52.438424071238394,5.278255089610839,414.9526443354197,13.368043941078886,15.884389374980717,17.173733126870168,0
40.64698850815273,15.437691173195493,433.64889562762187,5.0158030090000665,16.14548716779341,8.825278135356287,0
74.13644077673867,8.104859133499966,415.9141007924078,12.160029952919249,48.89214100963074,15.468413655314883,0
83.87950760716762,7.4289237514235325,440.6648159833199,17.181030261745015,56.241166033725044,225.40821697501713,1
87.10718411122069,17.648961504893826,432.1404019932355,4.020391813603068,48.41053262529632,19.25667800227779,0
42.17288636918263,14.026455860022537,410.1664253174014,12.875914984302483,5.793360765972388,9.152333344659397,0
30.882803207503876,11.226053315680563,416.1545426795727,8.597946392446424,55.266761664289476,18.024141556469946,0
62.950285441460146,2.6493787607111465,425.7435264015849,459.2348198018076,42.373217133826714,1.981203811440131,1
89.08397012270653,16.954708386462826,434.9549522891408,201.02844830007353,448.43055472381883,1.2743443039600955,1
55.96266305917968,19.900310887292132,412.9451401677112,16.346952897234605,9.501736671847645,10.063152249975285,0
84.88813074755703,2.024425349953127,419.22458982472244,5.400399579715629,13.07386811857623,0.2894793268576046,0
80.72139023061435,17.17253256146077,1234.4806388373336,19.202379322095872,270.6406877364289,18.60238367413771,1
3330.9767539397308,2.005204931928145,446.5909133003342,9.99672858834332,91.42477786311697,15.77864383493095,1
88.19430556834124,17.045278451431145,409.93288813599884,17.777621553338424,28.155569402398903,17.329135601933462,0
4163.3051406220775,10.781865652662596,410.5039896192167,15.452733172408742,23.669232476020206,11.337156199407893,1
26.294930209466216,10.040104672807507,416.9717694285112,14.666980834362386,107.24769045727047,176.40919543186126,1
95.63973849148024,12.45213083475832,413.8473968533605,0.1606937669869124,297.4542062170578,6.619637054816092,1
81.22804523478595,7.911093241559235,439.9780907599445,13.63138859435032,35.923621390975775,147.76464011697922,1
15.263466930720533,15.912915149250408,432.7040221588909,5.180617861346375,41.73875742981683,9.314709923617059,0
90.6157806694538,4.9641376359045175,422.88626921525633,493.6605287074269,53.41558311631648,12.171065923775434,1
29.546091353616116,16.57853082987839,449.7235017247988,0.22017772816119718,20.372734622738804,16.626488536970108,0
80.1601621590219,9.374312861853873,425.65169416753133,18.20078475487849,14.420692778906535,18.482808467334696,0
30.406724507009447,15.420067608687907,404.1101783484143,0.6387638053399525,23.665541850955375,0.1844151305399655,0
37.627998381251594,14.47177563543777,415.13630460558744,13.122864878990859,48.24632006227419,16.76713074143066,0
6.371053958995697,6.964515729921518,439.2755642050809,4.252844588601881,20.4270408183,2.7054931470759436,0
25.010461892526255,14.924308659997799,421.61452551293013,17.473977897389958,55.525109246336314,4.225359910259052,0
78.86197731652105,3.0577116869550434,424.85967644893253,14.32076551253183,54.10850160843241,13.573813917431472,0
4.502215430599729,536.4867350586405,415.06624764161296,10.48993514222973,17.977360690456866,18.10716479079755,1
78.28410836146217,19.90155135521279,446.48955511453295,12.382362300890886,51.95818710107612,8.48762894790944,0
47.971608755597686,14.140545005747754,421.47268304119524,3.9439865247492767,6.387530342420524,15.325656116456862,0
26.566315048108034,7.607475114484974,1148.041864257013,6.548485328660368,55.25785202683929,10.938998124229343,1
15.485711146892433,7.142020488539317,414.8641425953008,12.171152701964633,5.266800155430602,7.273656237185078,0
57.6431814090329,7.318298925409362,437.08653744340165,3.1631644790915625,52.69025638050191,2.671929100555701,0
98.50446176495242,7.438110876560583,1808.824995808573,3.148429646969788,277.0649645184067,0.38334891040808117,1
30.079640170068586,5.208828999869601,444.23198532171426,5.01721242191933,428.76088398458194,0.6067959418351898,1
17.098384089953118,3.1718074805057404,407.9589521477623,7.710131390924328,440.1652875320684,18.302137316393583,1
28.72909789401754,8.000972413953303,425.9961150828263,18.280178918510646,48.38895126559958,219.06392937437363,1
30.008524579135788,14.643642781623317,404.6940392594718,3.2198343537768315,52.91024722739472,1.8339431228821734,0
89.35052589303541,1.8199305670263706,423.629353264201,11.161579730348894,56.36083597765171,14.750387332024278,0
79.35713903566764,3.319670612390867,405.8673875928685,21.671580662908198,177.07193868523836,58.66164949430964,1
11.508718736557624,12.949929736687922,440.62645875162684,4.180649881655802,20.448739220255717,1.0663212815373568,0
4.316354374814399,646.6081802981806,427.5762634492119,3.6601970563897845,39.49324361572632,12.509857659031685,1
28.76339855686693,2.8192951902731203,1991.0315286376472,6.749127856500419,17.289752291174423,13.737750884123567,1
10.785525038478983,5.609062185031258,421.2876120237866,11.727027831373913,52.01870961283648,19.622145092556757,0
82.71529218032232,142.27361437910812,449.9864835781102,1.9634432647311928,6.034257676992456,1.6548648960451606,1
92.31672584382332,16.121311754002093,401.6135975218073,4.068147742562049,16.07877234211319,17.38697057772036,0
68.24128277496641,16.22181153838937,441.49733524361045,5.598102014011658,38.095977366772665,1.1325421629188304,0
76.12076049974081,10.639368557482818,419.3012824716345,3.5348955870193843,11.754196178552398,3.2587644707845187,0
76.33143967502122,15.057530834655331,428.4605541607805,18.340778574020845,8.983010110031877,1.1147711685039297,0
93.6988008198039,6.203089206722566,434.601486424534,11.568532856176883,29.625533417607294,19.991010834020287,0
41.64067569591475,13.660573537904162,416.4263056018178,11.825333947121537,38.574423820302144,5.068321538476179,0
25.73070476615344,14.069291169652399,422.83503870783926,8.138873380519676,8.148264534995867,5.385149036286217,0
94.54280285536942,837.9728446145019,417.80026585207077,34.80050255298794,25.888110442927722,15.46554240721435,1
9694.148389469776,4.455906006736706,404.7874622506115,1.4122651714795142,9.05466165272026,7.499893292252544,1
74.50421061846669,2.281896299311555,429.4916617849171,3.8802788848346026,27.051366489465224,11.987705917946576,0
16.96066712077961,10.467953118046918,416.7465204370846,2.3202151060208642,55.872286840912935,16.668335210178643,0
76.37805843855713,1.318077772932158,400.80428761990953,6.596367024319512,16.923100335200278,0.3771683446006602,0
86.85695267927352,5.117546827384544,403.9339136007737,10.953959742995966,43.94985009326927,12.786933990394706,0
96.86909854223335,10.125771678545867,449.2642241884933,18.749505214774334,39.52828522042879,14.77199433346728,0
57.845688808111376,4.108964977970439,429.67856871511617,3.8988751431595325,27.02077799685881,11.108329113793186,0
80.09359975528622,11.457050480425098,411.3345397625715,8.834108203876454,31.868744039714997,14.044542831093343,0
87.24490990385026,18.01313392965478,435.28758717043746,11.186817897492663,55.62801712846588,14.530960589157523,0
60.99804886111939,17.51326442082936,435.4294575886949,19.60163966030137,20.71970708499112,16.533436648132323,0
46.827662817444896,3.6550165594389434,431.7528666099942,352.2284050994067,10.737756536578747,17.381456649939008,1
27.595593925471633,15.184002041590272,407.7266323765055,2.0084399013343512,9.008191171858982,4.011192776859803,0
83.56143468798204,13.837218298564526,433.55017837939636,6.621784271978786,181.7874560665263,18.045277085105198,1
30.262890280762054,12.39476188623424,435.09189056611103,1.036579489198739,11.144859835417304,3.2812304801572756,0
84.21274640927409,13.574020000979855,427.7020450804565,336.38071900720144,23.669821394464922,7.422501568194367,1
29.14982774713214,4.702826954557806,418.10653789087024,269.5079583373552,5.618991300509372,15.503928680818298,1
88.55122003513378,14.683789581120928,436.76032817458497,0.23007196847083744,44.1200754310295,14.466327860016243,0
90.02150323094952,19.665139102719657,446.1545042960352,3.1259583871256025,36.74468265199103,6.363631144662847,0
97.41584575290733,8.398747016422146,427.0808731006397,2.9506231208452527,59.07781069218547,8.514787717313883,0
18.472357450967593,14.677288594374916,609.0557593708386,9.569750253797086,330.64857983577633,16.639509657171388,1
7.254537029969686,19.365538744267035,432.146875656607,18.622792551967343,41.019236948901685,0.568615925246454,0
30.90784434322879,13.33542486631404,423.320275547902,14.276209870494672,21.1652157349425,10.27715300604611,0
88.53953791199203,3.9480751068876323,433.37429033154024,290.92710053468426,18.262762789764977,11.498607874247579,1
98.8072512749987,13.164176390549759,421.69534044977047,5.885961152352632,5.352820031607409,12.499703901091374,0
83.21981992601435,15.189896628967304,946.9881304308706,3.7426133955971475,57.66193443991472,7.234236466550312,1
92.54076913959317,3.1813327225262187,448.48810097640444,12.600886208243589,17.29704666484067,13.138117203094726,0
18.603998838665273,11.412406476535725,443.7792327890353,16.25943598348482,7.551583135616327,16.2231853342868,0
86.91073909269038,3.9453133718441413,411.77851426330625,11.404462372084405,35.768254597329175,15.941463588309677,0
83.1146704672241,14.873915381507786,400.7469563785932,42.93987896960727,59.210881741406,1.8095967394235024,1
12.679555651884737,16.661951053018235,443.05722213053195,2.628543539756316,54.642025712555295,4.166397954741363,0
97.80811573665582,16.203420353263574,431.29342964018724,4.647411015450542,59.33606235643593,19.971731918045975,0
1333.1443358635963,15.934075307704234,437.1659139436406,14.378723622488714,55.22923646102481,13.107202418121318,1
51.953740332082624,9.826894807545502,429.87838234526447,16.850408150276216,35.271948889592515,261.1269878116991,1
50.89958877280234,17.70146467482254,438.19114359528197,441.24737702656597,34.603035207501875,3.0462295953710083,1
432.2635131885622,4.3392743501357565,401.1538108132303,0.23534440774741983,37.64556656059992,3.4513679457277346,1
95.91970554861949,2.6441232976041986,444.24426697655116,18.870276059771577,38.55522573900398,12.103631046331888,0
7.122557291111045,18.514347652479685,409.1506194442072,14.013214554465435,51.75303732019004,10.627437703232811,0
49.00925173693226,12.51330589717259,410.4745994709815,4.882872905251567,25.98706363883565,7.049309168209117,0
44.63323659285294,16.69102420872514,408.2548963639254,4.223548694787256,15.972805990725156,11.19679246856657,0
55.5717484995538,6.040814854486492,417.92524103105166,10.769611648883918,26.48183052260866,4.556511965092458,0
74.75851305313145,11.949324685944745,423.3287281150654,0.6339000003978024,42.56684720128287,15.612775931014362,0
98.02807935708178,17.992856262747228,401.4267484898265,3.9873470409899503,17.214018078696004,3.9280766946483614,0
13.985664806036407,7.056731721151462,435.4188720939239,10.153771786647109,19.301508469223563,13.575993903045134,0
16.456648248800192,2.4525002214924503,420.48016460500713,12.246120242475424,54.66537679177033,8.902498710295934,0
1069.0161284929056,10.700284033229316,407.8031672058284,7.413744310560968,34.634572591331974,3.004607394398038,1
32.73227657210663,13.702229524006237,432.62682609927674,283.4168060475651,22.57034801296361,11.028505098455604,1
72.31765585296742,14.109980295805084,429.3334390416643,10.462305247265268,39.48174679557259,12.348550403225367,0
65.37912676438677,7.201760644799405,400.6952376839156,19.24782935818525,50.961693714826126,2.0865161151803857,0
35.634333957146396,15.817631015098732,449.41194970136235,8.21757959812943,7.532800640325741,2.85931096955905,0
34.77771226574599,2.7808285116955265,433.7540211249905,17.266053538878502,6.473242420022967,4.667151392562861,0
29.75493569233933,14.330309040054722,431.18439009904796,8.20413287680812,304.69904912206505,6.9947023192195035,1
99.8590921307815,7.331511768841392,414.85169764487654,0.34161066610756796,33.65891386946133,18.14263316130948,0
58.66948958625059,302.01662783964935,443.060871945863,10.821277513605228,53.613369179585256,12.777350284840187,1
30.48927678390135,1.979633714242743,429.6191040752104,7.573902879370582,30.161263464921667,7.412584119145356,0
48.38259853542519,144.47712369115874,407.98314665447754,6.8682590398824495,48.055382770186405,11.34186178290987,1
5.675698321049067,6.352064970409632,434.1999236065337,18.493200688542608,16.10510476237955,12.336280582998988,0
22.94459534345542,8.604322426805059,427.365583222389,4.026593921056256,55.280172567185055,96.68629756956567,1
62.126785879778694,1.8663779025372051,971.4035396800158,3.1434490979871077,48.3642816580399,44.80314972699432,1
9712.499875911803,4.995527960094324,1831.5647179327573,13.711583839270666,42.88404152154234,17.54487593652111,1
54.600926956114144,17.04228924294603,404.3283009822369,133.15503269919282,255.13914434216608,0.9041606832995863,1
80.93012756186405,777.2421318555159,402.89428129745676,16.011818156248957,437.78477681033667,285.9132428245162,1
25.85120834939223,8.930184688891053,431.9493906634871,1.8263758858115775,21.54386004677496,18.10027231960023,0
11.830112278898788,17.351084018548807,414.8488841298757,2.720604314494226,6.38747356899371,19.83640495780963,0
43.795289214903136,17.100973077119637,415.3610622981342,15.9079036640156,32.780501159887784,14.776871694287927,0
30.020676150103647,5.588421828455955,448.38929761945565,7.2143240890394384,47.905396468437694,1.3645712213204253,0
52.17057400296238,10.799891701581348,415.25264094449494,0.03134200426573308,31.218447886952326,5.931981608225588,0
70.56359695798035,13.76348958176509,447.59734979612404,18.083714830972752,13.658887381941245,12.763976169336006,0
36.31176480762933,2.6729404322040446,414.43819074335124,11.581046262657694,26.261659417493362,19.913285760595087,0
62.53659317150651,468.23144239676253,444.5295438172566,18.838629438297872,17.419454526945458,2.85087839469792,1
39.864029090786794,3.0484250325750297,436.80894622592444,18.38570259827715,6.128613106657556,0.4460001857982099,0
54.407703632506355,11.61843085798966,426.2718530350484,9.753762307657762,56.62679737575055,4.485297417495926,0
46.44587695154157,7.356741317176484,434.33535160976646,15.612540520126332,30.892026096631636,4.51839206592201,0
77.85715103117244,15.349701221281471,448.4860034190058,6.169742667150331,13.089354706887224,3.814436787831501,0
4158.080586468536,11.634107529577477,413.58561338234847,10.893546072500719,408.9249653833408,5.78478182850753,1
49.66932961427679,383.25168807025534,447.30667859143165,16.8298976448357,392.6365138796793,2.482890069966881,1
8698.90562810949,13.914646439564487,436.91461234124296,18.13453895490662,36.698594537152246,9.513602457945714,1
86.60697854625724,10.329828992079376,1678.129894673178,6.726823053869111,19.09170137219311,10.973802273006058,1
85.8044865460649,5.624269321338509,412.8371145189417,8.50137637523166,49.69799979550298,15.053550630941437,0
25.154829099321855,11.836838074285026,419.6653523715231,11.428028132337626,38.92654535617385,4.854401509113839,0
4.224258751968969,11.277773665764904,406.3607356118988,13.954989010748422,5.57743363622169,12.549844406838432,0
87.67289426112688,9.55271611166601,403.5787648207942,4.393742353311183,40.85535708559065,12.045966776037641,0
77.83688918425531,4.935278254834829,423.99938416523037,14.868061434520023,46.29206971339015,19.23976513387195,0
49.93772136780922,10.696127186360837,444.9921406304055,14.670860618827021,12.781670349866417,12.935845479818056,0
69.37192194205343,711.5965060434349,430.9042929819198,3.1897752741377894,34.182160952452406,6.2156482147467695,1
2003.3988071819242,9.848128015195108,747.6873013441462,316.9019141962316,45.430053100309195,18.836638199993715,1
81.88996745477726,5.4485768948714774,806.5603436795004,286.114385747486,9.863729783011532,13.812197446742363,1
3.478772029161085,12.999498510087221,445.6582749658133,4.804589833510519,39.20867417172919,17.511321991441044,0
4.303060867735136,3.382235597030575,439.3612294145163,4.807099784243669,20.406943539107104,7.285709855527644,0
46.94322154234089,12.848749629763546,408.8810107363954,19.98209648653173,301.6926264030587,7.586742631567098,1
63.81263463860429,2.9655319384837577,415.3259270971681,10.240802829048153,53.3792259150106,16.10996842426425,0
76.88422086739244,18.639201155149838,420.4183201560466,15.456680052248899,46.21837593464776,12.640526854913672,0
87.51482146624342,18.250641639309485,428.1226738634456,0.8435899513139344,55.11388476865319,13.696889703326933,0
78.44777214794452,14.007308373076008,405.14910829769536,16.726686792490693,7.640819845290824,266.51920650323444,1
55.36698184955423,17.104207593244535,428.3262027284947,17.23010079234839,44.730111090448176,10.5152310215514,0
67.13696360016543,10.103700207621905,436.0287736362096,18.374897433878935,52.03142543603414,19.408708380289653,0
51.796374559893344,15.043408584245325,426.2957471035197,12.961134174983338,234.52944057885983,10.890095834063656,1
51.31407464432955,18.798969784540343,420.1190136677539,9.814318786366968,50.283718240400745,19.324478588660284,0
13.691163288387335,13.823908551945143,441.5721997179021,3.55535351235986,49.983352807754294,19.71519109098307,0
98.47920399511399,8.664243103055945,435.1469927884952,15.214588928029961,4.264290092096616,2.459739648561796,0
2913.413077544544,4.189110715868505,433.5341529564106,1.5072393894123226,43.42497210237953,4.393465643044032,1
50.80000982069199,12.582394032042048,411.04855546534947,1.021685110277053,39.40546339413453,12.802203236567866,0
61.22094643654906,11.142263895005879,1046.3085113872946,13.143464611193279,41.41052140755153,9.48668773723105,1
56.754740398610295,4.5304973419761,401.1248828941256,14.234992790825247,56.85742794298535,8.809952806895447,0
29.25081040708358,5.129653501687292,415.8966672985768,9.831340464133358,41.72111850447282,11.23547876455076,0
61.51599637876983,16.999684236949157,421.30991519899203,4.167716371385637,30.591189485234437,13.201717561696062,0
75.00930333706954,14.396441675350069,424.12154395131387,12.000217030598376,28.72903077394865,3.0605416962348886,0
46.305655829361676,12.099281414412214,438.0407384563415,15.273623976349835,50.972687134504184,37.1665277409675,1
38.77460838162082,10.239682207696811,418.1737018198067,3.151520523651159,46.98324551399876,9.60003464200729,0
15.155032594775019,3.426437097704096,407.19122498252165,18.744846488672465,55.087044188515264,9.472271412291333,0
54.63364587370129,15.69607469299343,416.15060256157653,2.6380377793739718,7.61899937704801,17.06212025429912,0
16.435864944792545,17.825354483546917,414.49511689329955,10.809637793464272,19.538849300008636,0.22068650744780482,0
3718.3542012254225,3.7382861003754213,413.49685406534644,1.6948178942159142,39.612300534036216,0.0982657135368159,1
61.87977463409797,19.901777572440675,448.3642191293562,218.18985408595393,20.552832009301692,2.5858475932133973,1
8265.890172652189,4.39951441478774,421.8087550471575,5.770566719229566,22.70780148986612,16.410563984950503,1
94.32147479001111,6.178589452679198,444.4200179808325,9.772804785199934,44.36766211993021,7.626539749979077,0
93.14769419277009,3.17897512295953,408.47623595607433,8.722108208729026,46.87755762415038,18.00774893417237,0
8.203414280228838,19.057113457895568,1463.0823807565607,0.489592125843723,30.39578891805325,13.974334768556849,1
50.26143642698508,18.138087015279076,401.0326846707128,0.8472802569286708,36.36487263838133,5.432583758383974,0
4996.738260606884,3.740613191966863,409.8808666706126,8.12409358162055,8.107450891993091,16.2631977092031,1
68.83898034730831,6.814266372457028,407.3663660350189,16.74863060581306,26.74459655303333,11.18646988125197,0
2692.822945695337,121.43687903266664,421.2958587556435,10.807202261587172,16.319690777864825,1.710786517465852,1
26.491072070881682,5.0050625657262815,413.74992551611814,136.52802128528086,339.64523409979313,4.407669945198744,1
95.99895265446072,35.95074767137418,413.5284627353127,0.9218392813981335,33.720841764512286,7.470004635921017,1
33.562143031819076,7.972954317714374,1262.2597312923062,7.113991458569632,37.47476908843405,253.56381075049345,1
6.073618523008962,15.1218842239196,430.08451959282536,5.228970847487904,51.573256559935025,13.292297358209645,0
